trade_date,symbol,reason_set,primary_reason,pct_change,prev_close,last_price,turnover,notes,security,mkt,open,high,low,close,net_trdval,net_trdqty,trades,ind_sec,corp_ind,hi_52_wk,lo_52_wk,pd_source_file,pd_mapped,_pd_lookup_key
2026-03-20,ASAHISONG,gainer_loser,gainer_loser,3.74,       199.46,206.92,,{},ASAHI SONGWON COLOR LTD,N,       201.99,       212.78,       201.99,       206.92,                  5453990.15,26271,916,N, ,       491.95,       179.64,pd20032026.csv,True,ASAHISONG
2026-03-20,PENINLAND,gainer_loser,gainer_loser,3.72,        15.04,15.6,,{},PENINSULA LAND LIMITED,N,        15.26,        16.79,        15.10,        15.60,                  9401915.12,596701,1534,N, ,        46.00,        14.95,pd20032026.csv,True,PENINLAND
2026-03-20,ORCHASP,gainer_loser,gainer_loser,3.72,         2.15,2.23,,{},ORCHASP LIMITED,N,         2.13,         2.39,         2.13,         2.23,                   969116.02,424400,376,N, ,         4.16,         1.90,pd20032026.csv,True,ORCHASP
2026-03-20,WHEELS,gainer_loser,gainer_loser,3.71,       990.50,1027.2,,{},WHEELS INDIA LTD,N,       992.95,      1048.00,       990.50,      1027.20,                149475110.40,147501,6592,N, ,      1048.00,       567.90,pd20032026.csv,True,WHEELS
2026-03-20,ASHAPURMIN,gainer_loser,gainer_loser,3.69,       484.95,502.85,,{},ASHAPURA MINECHEM LTD,N,       489.80,       520.65,       489.45,       502.85,                369068858.10,731446,16130,N, ,       924.90,       310.30,pd20032026.csv,True,ASHAPURMIN
2026-03-20,THEINVEST,gainer_loser,gainer_loser,3.66,        97.62,101.19,,{},THE INVEST TRUST OF IND L,N,        97.58,       103.80,        96.05,       101.19,                  1733925.49,17522,463,N, ,       184.17,        90.01,pd20032026.csv,True,THEINVEST
2026-03-20,RAMASTEEL,gainer_loser,gainer_loser,3.64,         5.22,5.41,,{},RAMA STEEL TUBES LIMITED,N,         5.55,         5.55,         5.27,         5.41,                 57977699.68,10751608,10225,N, ,        14.90,         5.08,pd20032026.csv,True,RAMASTEEL
2026-03-20,JTLIND,gainer_loser,gainer_loser,3.62,        50.29,52.11,,{},JTL INDUSTRIES LIMITED,N,        50.80,        55.49,        50.80,        52.11,                150341265.60,2819663,11606,N, ,        85.99,        49.31,pd20032026.csv,True,JTLIND
2026-03-20,EVEREADY,gainer_loser,gainer_loser,3.62,       290.20,300.7,,{},EVEREADY INDS. IND.  LTD.,N,       293.00,       308.00,       287.90,       300.70,                 31635443.40,107154,2617,N, ,       475.20,       272.30,pd20032026.csv,True,EVEREADY
2026-03-20,MBAPL,gainer_loser,gainer_loser,3.61,       437.25,453.05,,{},MADHYA BHARAT AGRO P. LTD,N,       440.00,       457.70,       436.10,       453.05,                421747058.05,940900,9322,N, ,       489.45,       240.00,pd20032026.csv,True,MBAPL
2026-03-20,JAICORPLTD,gainer_loser,gainer_loser,3.6,        98.57,102.12,,{},JAI CORP LIMITED,N,       101.99,       111.00,        99.55,       102.12,               2093237078.63,19631526,117185,N, ,       178.24,        81.49,pd20032026.csv,True,JAICORPLTD
2026-03-20,INDOSTAR,gainer_loser,gainer_loser,3.59,       192.20,199.1,,{},INDOSTAR CAPITAL FIN LTD,N,       190.99,       202.90,       190.99,       199.10,                 34471370.85,173010,1657,N, ,       366.30,       185.10,pd20032026.csv,True,INDOSTAR
2026-03-20,LUXIND,gainer_loser,gainer_loser,3.58,       908.60,941.1,,{},LUX INDUSTRIES LIMITED,N,       915.00,       949.00,       910.65,       941.10,                 45227076.55,48362,3575,N, ,      1645.80,       840.00,pd20032026.csv,True,LUXIND
2026-03-20,TDPOWERSYS,gainer_loser,gainer_loser,3.57,       833.50,863.25,,{},TD POWER SYSTEMS LTD.,N,       839.05,       875.65,       838.00,       863.25,                783174145.90,908057,36424,N, ,       933.00,       318.70,pd20032026.csv,True,TDPOWERSYS
2026-03-20,UNIDT,gainer_loser,gainer_loser,3.56,       152.16,157.58,,{},UNITED DRILLING TOOLS LTD,N,       155.40,       162.71,       153.01,       157.58,                  3069777.58,19545,834,N, ,       256.30,       150.74,pd20032026.csv,True,UNIDT
2026-03-20,MATRIMONY,gainer_loser,gainer_loser,3.56,       408.90,423.45,,{},MATRIMONY.COM LIMITED,N,       411.00,       435.00,       395.00,       423.45,                 33048806.30,80065,3142,N, ,       589.80,       364.05,pd20032026.csv,True,MATRIMONY
2026-03-20,GINNIFILA,gainer_loser,gainer_loser,3.55,        36.61,37.91,,{},GINNI FILAMENTS LTD,N,        36.93,        38.77,        36.02,        37.91,                  7001975.74,186423,4186,N, ,        57.80,        19.01,pd20032026.csv,True,GINNIFILA
2026-03-20,HINDPETRO,gainer_loser,gainer_loser,3.54,       324.80,336.3,,{},HINDUSTAN PETROLEUM CORP,N,       330.05,       345.35,       330.05,       336.30,               8157450355.50,24169602,214662,N, ,       508.45,       319.50,pd20032026.csv,True,HINDPETRO
2026-03-20,BAJAJHCARE,gainer_loser,gainer_loser,3.54,       302.25,312.95,,{},BAJAJ HEALTHCARE LIMITED,N,       302.25,       316.20,       302.25,       312.95,                121057731.05,389965,9467,N, ,       745.00,       273.25,pd20032026.csv,True,BAJAJHCARE
2026-03-20,WSTCSTPAPR,gainer_loser,gainer_loser,3.53,       419.85,434.65,,{},WEST COAST PAPER MILLS LT,N,       419.00,       438.45,       418.95,       434.65,                 50419582.40,116015,4690,N, ,       583.00,       375.00,pd20032026.csv,True,WSTCSTPAPR
2026-03-20,AUROPHARMA,gainer_loser,gainer_loser,3.52,      1247.50,1291.4,,{},AUROBINDO PHARMA LTD,N,      1262.00,      1297.80,      1258.30,      1291.40,               1793853022.40,1395687,33181,N, ,      1319.80,      1010.00,pd20032026.csv,True,AUROPHARMA
2026-03-20,AARVI,gainer_loser,gainer_loser,3.51,       125.74,130.15,,{},AARVI ENCON LIMITED,N,       129.35,       132.01,       128.64,       130.15,                  2874368.87,22067,452,N, ,       152.00,        88.00,pd20032026.csv,True,AARVI
2026-03-20,SSWL,gainer_loser,gainer_loser,3.49,       179.20,185.46,,{},STEEL STRIPS WHEELS LTD.,N,       180.05,       197.38,       180.05,       185.46,                 82244192.40,435109,7177,N, ,       280.00,       167.41,pd20032026.csv,True,SSWL
2026-03-20,DOLLAR,gainer_loser,gainer_loser,3.48,       251.30,260.05,,{},DOLLAR INDUSTRIES LIMITED,N,       254.05,       266.95,       244.90,       260.05,                 43431493.65,169857,2760,N, ,       429.90,       233.55,pd20032026.csv,True,DOLLAR
2026-03-20,DIVGIITTS,gainer_loser,gainer_loser,3.47,       681.35,705.0,,{},DIVGI TORQTRANSFER SYST L,N,       684.85,       714.10,       684.85,       705.00,                 13812326.05,19689,1470,N, ,       802.90,       410.10,pd20032026.csv,True,DIVGIITTS
2026-03-20,MRPL,gainer_loser,gainer_loser,3.47,       184.78,191.19,,{},MRPL,N,       186.61,       200.58,       185.75,       191.19,               9041283642.93,46357562,247977,N, ,       212.31,       114.50,pd20032026.csv,True,MRPL
2026-03-20,MONTECARLO,gainer_loser,gainer_loser,3.46,       507.80,525.35,,{},MONTE CARLO FASHIONS LTD.,N,       510.50,       529.95,       505.50,       525.35,                 11507428.40,22144,862,N, ,       860.95,       493.60,pd20032026.csv,True,MONTECARLO
2026-03-20,WINDMACHIN,gainer_loser,gainer_loser,3.44,       222.40,230.05,,{},WINDSOR MACHINES LIMITED,N,       225.00,       235.00,       225.00,       230.05,                 19151570.70,82807,1457,N, ,       409.00,       215.20,pd20032026.csv,True,WINDMACHIN
2026-03-20,SYRMA,gainer_loser,gainer_loser,3.43,       757.90,783.9,,{},SYRMA SGS TECHNOLOGY LTD,N,       760.00,       796.85,       760.00,       783.90,               1391266998.75,1772628,46830,N, ,       909.90,       370.00,pd20032026.csv,True,SYRMA
2026-03-20,BETA,gainer_loser,gainer_loser,3.4,      1069.70,1106.1,,{},BETA DRUGS LIMITED,N,      1080.00,      1135.60,      1080.00,      1106.10,                 20538584.70,18428,837,N, ,      2010.00,       990.10,pd20032026.csv,True,BETA
2026-03-20,ANDHRSUGAR,gainer_loser,gainer_loser,3.4,        68.63,70.96,,{},ANDHRA SUGARS LTD,N,        68.99,        72.50,        68.60,        70.96,                 30727056.76,434516,5133,N, ,        86.70,        65.10,pd20032026.csv,True,ANDHRSUGAR
2026-03-20,GMRP&UI,gainer_loser,gainer_loser,3.38,       101.10,104.52,,{},GMR POW AND URBAN INFRA L,N,       104.00,       105.55,       102.00,       104.52,                162508088.34,1561869,13130,N, ,       141.01,        97.22,pd20032026.csv,True,GMRP&UI
2026-03-20,KOPRAN,gainer_loser,gainer_loser,3.38,       114.36,118.22,,{},KOPRAN LTD,N,       116.08,       120.87,       114.78,       118.22,                 26245850.74,220912,2520,N, ,       214.00,       111.50,pd20032026.csv,True,KOPRAN
2026-03-20,RUBICON,gainer_loser,gainer_loser,3.37,       757.45,782.95,,{},RUBICON RESEARCH LIMITED,N,       760.60,       788.60,       758.30,       782.95,                 65461688.00,84344,12582,N, ,       822.00,       570.75,pd20032026.csv,True,RUBICON
2026-03-20,BIOCON,gainer_loser,gainer_loser,3.36,       368.55,380.95,,{},BIOCON LIMITED.,N,       372.50,       382.65,       369.95,       380.95,               4634695532.00,12193711,59623,N, ,       424.95,       299.00,pd20032026.csv,True,BIOCON
2026-03-20,CARTRADE,gainer_loser,gainer_loser,3.36,      1641.70,1696.9,,{},CARTRADE TECH LIMITED,N,      1660.00,      1768.00,      1656.00,      1696.90,                567662619.50,329928,30910,N, ,      3290.50,      1362.50,pd20032026.csv,True,CARTRADE
2026-03-20,UNIINFO,gainer_loser,gainer_loser,3.36,        12.22,12.63,,{},UNIINFO TELECOM SERVI LTD,N,        12.00,        12.65,        11.70,        12.63,                    85545.20,6986,39,N, ,        22.90,         9.96,pd20032026.csv,True,UNIINFO
2026-03-20,FINCABLES,gainer_loser,gainer_loser,3.34,       849.80,878.15,,{},FINOLEX CABLES LTD,N,       851.90,       892.75,       851.00,       878.15,                794640782.10,904177,21615,N, ,      1028.00,       700.80,pd20032026.csv,True,FINCABLES
2026-03-20,DCMSRIND,gainer_loser,gainer_loser,3.34,        34.18,35.32,,{},DCM SHRIRAM IND LTD,N,        35.88,        37.67,        35.01,        35.32,                  9248870.50,256649,2543,N, ,        63.10,        32.25,pd20032026.csv,True,DCMSRIND
2026-03-20,JBMA,gainer_loser,gainer_loser,3.33,       548.95,567.25,,{},JBM AUTO LIMITED,N,       550.00,       588.45,       540.10,       567.25,               9094616148.75,15985739,269315,N, ,       790.00,       477.00,pd20032026.csv,True,JBMA
2026-03-20,APLLTD,gainer_loser,gainer_loser,3.33,       655.45,677.3,,{},ALEMBIC PHARMA LTD,N,       656.95,       686.95,       656.95,       677.30,                 47075013.55,70386,5296,N, ,      1107.90,       652.00,pd20032026.csv,True,APLLTD
2026-03-20,OFSS,gainer_loser,gainer_loser,3.32,      6368.50,6580.0,,{},ORACLE FIN SERV SOFT LTD.,N,      6450.00,      6675.00,      6440.00,      6580.00,               1319338410.00,200334,27619,N, ,      9950.00,      6234.50,pd20032026.csv,True,OFSS
2026-03-20,JARO,gainer_loser,gainer_loser,3.32,       470.55,486.15,,{},JARO INS OF TEC MG N RE L,N,       479.50,       497.75,       468.00,       486.15,                226218827.80,466587,19919,N, ,       890.00,       386.00,pd20032026.csv,True,JARO
2026-03-20,HINDCOMPOS,gainer_loser,gainer_loser,3.31,       381.95,394.6,,{},HINDUSTAN COMPOSITES LTD.,N,       397.80,       399.70,       381.70,       394.60,                  1351879.40,3435,235,N, ,       537.75,       378.00,pd20032026.csv,True,HINDCOMPOS
2026-03-20,YATRA,gainer_loser,gainer_loser,3.31,       103.77,107.2,,{},YATRA ONLINE LIMITED,N,       104.09,       111.75,       102.40,       107.20,                405857058.65,3752767,20879,N, ,       202.00,        68.68,pd20032026.csv,True,YATRA
2026-03-20,MASFIN,gainer_loser,gainer_loser,3.29,       292.90,302.55,,{},MAS FINANCIAL SERV LTD,N,       290.20,       304.00,       290.20,       302.55,                 38224540.30,127811,10419,N, ,       352.80,       226.00,pd20032026.csv,True,MASFIN
2026-03-20,SAKHTISUG,gainer_loser,gainer_loser,3.29,        14.27,14.74,,{},SAKTHI SUGARS LTD,N,        14.55,        15.15,        14.44,        14.74,                  3835257.91,258831,1289,N, ,        28.50,        13.62,pd20032026.csv,True,SAKHTISUG
2026-03-20,PONNIERODE,gainer_loser,gainer_loser,3.29,       266.25,275.0,,{},PONNIE SUGARS (ERODE) LTD,N,       268.50,       277.00,       268.50,       275.00,                  9855879.45,35994,1732,N, ,       368.45,       252.40,pd20032026.csv,True,PONNIERODE
2026-03-20,ZENITHEXPO,gainer_loser,gainer_loser,3.29,       182.02,188.0,,{},ZENITH EXPORTS LTD,N,       182.40,       188.00,       182.40,       188.00,                      552.80,3,3,N, ,       351.65,       174.00,pd20032026.csv,True,ZENITHEXPO
2026-03-20,TATATECH,gainer_loser,gainer_loser,3.28,       522.50,539.65,,{},TATA TECHNOLOGIES LIMITED,N,       531.00,       543.10,       531.00,       539.65,                650569623.10,1210072,24709,N, ,       797.00,       520.00,pd20032026.csv,True,TATATECH
2026-03-20,BAJAJHIND,gainer_loser,gainer_loser,3.26,        15.65,16.16,,{},BAJAJ HINDUSTHAN SUGAR LT,N,        16.05,        16.88,        15.85,        16.16,                302294836.92,18446377,20736,N, ,        29.64,        14.85,pd20032026.csv,True,BAJAJHIND
2026-03-20,GEECEE,gainer_loser,gainer_loser,3.26,       254.90,263.2,,{},GEECEE VENTURES LIMITED,N,       271.95,       271.95,       255.45,       263.20,                   592703.60,2282,62,N, ,       448.00,       250.00,pd20032026.csv,True,GEECEE
2026-03-20,KAJARIACER,gainer_loser,gainer_loser,3.26,       921.35,951.35,,{},KAJARIA CERAMICS LTD,N,       939.00,       968.95,       922.10,       951.35,                189103230.75,200700,14454,N, ,      1321.90,       758.70,pd20032026.csv,True,KAJARIACER
2026-03-20,AKUMS,gainer_loser,gainer_loser,3.25,       468.20,483.4,,{},AKUMS DRUGS AND PHARMA L,N,       468.20,       487.65,       468.20,       483.40,                 59759604.35,124290,8095,N, ,       622.95,       405.00,pd20032026.csv,True,AKUMS
2026-03-20,MODISONLTD,gainer_loser,gainer_loser,3.25,       122.00,125.96,,{},MODISON LIMITED,N,       123.01,       126.83,       122.50,       125.96,                  3450054.24,27520,652,N, ,       197.45,       112.00,pd20032026.csv,True,MODISONLTD
2026-03-20,NORTHARC,gainer_loser,gainer_loser,3.24,       226.90,234.25,,{},NORTHERN ARC CAPITAL LTD,N,       227.00,       236.50,       225.55,       234.25,                 83686570.35,359188,6823,N, ,       290.00,       141.47,pd20032026.csv,True,NORTHARC
2026-03-20,BANKINDIA,gainer_loser,gainer_loser,3.24,       145.77,150.49,,{},BANK OF INDIA,N,       146.95,       152.69,       146.95,       150.49,               1947693714.48,12913188,72758,N, ,       178.36,        94.22,pd20032026.csv,True,BANKINDIA
2026-03-20,UNIENTER,gainer_loser,gainer_loser,3.23,        93.37,96.39,,{},UNIPHOS ENTERPRISES LTD,N,        95.01,        97.70,        94.42,        96.39,                   648641.48,6760,105,N, ,       168.50,        91.80,pd20032026.csv,True,UNIENTER
2026-03-20,OSWALPUMPS,gainer_loser,gainer_loser,3.23,       304.65,314.5,,{},OSWAL PUMPS LIMITED,N,       310.25,       332.00,       306.10,       314.50,                406597514.95,1262230,21729,N, ,       888.40,       283.10,pd20032026.csv,True,OSWALPUMPS
2026-03-20,MANGLMCEM,gainer_loser,gainer_loser,3.23,       807.70,833.8,,{},MANGALAM CEMENT LTD,N,       816.10,       855.00,       813.45,       833.80,                 65319046.30,77622,3803,N, ,       940.35,       665.00,pd20032026.csv,True,MANGLMCEM
2026-03-20,INCREDIBLE,gainer_loser,gainer_loser,3.23,        31.91,32.94,,{},INCREDIBLE INDUSTRIES LTD,N,        32.11,        33.00,        31.74,        32.94,                   259613.78,7999,96,N, ,        52.87,        30.70,pd20032026.csv,True,INCREDIBLE
2026-03-20,BLACKBUCK,gainer_loser,gainer_loser,3.23,       596.55,615.8,,{},BLACKBUCK LIMITED,N,       599.90,       629.00,       588.30,       615.80,               2619286589.95,4260862,61492,N, ,       748.00,       373.20,pd20032026.csv,True,BLACKBUCK
2026-03-20,BIKAJI,gainer_loser,gainer_loser,3.21,       610.10,629.7,,{},BIKAJI FOODS INTERN LTD,N,       620.00,       633.55,       602.60,       629.70,                129060705.05,207899,8331,N, ,       818.70,       592.55,pd20032026.csv,True,BIKAJI
2026-03-20,ORCHPHARMA,gainer_loser,gainer_loser,3.21,       516.00,532.55,,{},ORCHID PHARMA LIMITED,N,       521.65,       541.00,       516.10,       532.55,                 36515084.30,68885,6530,N, ,       899.00,       489.00,pd20032026.csv,True,ORCHPHARMA
2026-03-20,UNIONBANK,gainer_loser,gainer_loser,3.18,       172.16,177.63,,{},UNION BANK OF INDIA,N,       174.00,       179.94,       173.99,       177.63,               3350257108.40,18846899,103060,N, ,       205.49,       112.17,pd20032026.csv,True,UNIONBANK
2026-03-20,CINELINE,gainer_loser,gainer_loser,3.18,        85.30,88.01,,{},CINELINE INDIA LIMITED,N,        86.60,        89.95,        85.12,        88.01,                  1733378.01,19800,495,N, ,       104.99,        73.64,pd20032026.csv,True,CINELINE
2026-03-20,EMAMIREAL,gainer_loser,gainer_loser,3.18,        58.25,60.1,,{},EMAMI REALTY LIMITED,N,        58.68,        61.00,        58.31,        60.10,                  3024072.69,51267,206,N, ,       135.99,        51.25,pd20032026.csv,True,EMAMIREAL
2026-03-20,RAJSREESUG,gainer_loser,gainer_loser,3.17,        27.44,28.31,,{},RAJSHREE SUGAR & CHEMICAL,N,        28.40,        29.90,        27.58,        28.31,                  3264302.79,113885,1337,N, ,        52.98,        24.70,pd20032026.csv,True,RAJSREESUG
2026-03-20,TIMETECHNO,gainer_loser,gainer_loser,3.17,       157.24,162.22,,{},TIME TECHNOPLAST LTD.,N,       159.00,       165.70,       158.49,       162.22,                615270080.37,3767483,39218,N, ,       498.00,       156.19,pd20032026.csv,True,TIMETECHNO
2026-03-20,GOLDTECH,gainer_loser,gainer_loser,3.16,        38.58,39.8,,{},AION-TECH SOLUTIONS LTD,N,        38.58,        40.38,        38.58,        39.80,                   508199.10,12853,389,N, ,        80.44,        36.26,pd20032026.csv,True,GOLDTECH
2026-03-20,PRITI,gainer_loser,gainer_loser,3.15,        36.77,37.93,,{},PRITI INTERNATIONAL LTD,N,        37.57,        39.98,        36.80,        37.93,                  2865523.11,74188,406,N, ,       107.09,        33.25,pd20032026.csv,True,PRITI
2026-03-20,LUPIN,gainer_loser,gainer_loser,3.15,      2251.50,2322.5,,{},LUPIN LIMITED,N,      2275.00,      2337.80,      2265.10,      2322.50,               2520705394.20,1089433,37605,N, ,      2377.60,      1795.20,pd20032026.csv,True,LUPIN
2026-03-20,TRUALT,gainer_loser,gainer_loser,3.14,       396.80,409.25,,{},TRUALT BIOENERGY LIMITED,N,       398.00,       418.00,       397.75,       409.25,                159716039.45,389049,6616,N, ,       549.00,       310.20,pd20032026.csv,True,TRUALT
2026-03-20,GICRE,gainer_loser,gainer_loser,3.13,       360.85,372.15,,{},GENERAL INS CORP OF INDIA,N,       362.95,       374.25,       361.20,       372.15,                158478030.80,429312,10655,N, ,       453.80,       350.25,pd20032026.csv,True,GICRE
2026-03-20,AKZOINDIA,gainer_loser,gainer_loser,3.12,      2797.80,2885.1,,{},AKZO NOBEL INDIA LIMITED,N,      2807.80,      2909.20,      2773.10,      2885.10,                405638140.70,140991,9732,N, ,      3915.50,      2658.70,pd20032026.csv,True,AKZOINDIA
2026-03-20,UGARSUGAR,gainer_loser,gainer_loser,3.12,        37.19,38.35,,{},THE UGAR SUGAR WORKS LTD,N,        37.50,        40.04,        37.50,        38.35,                 11253812.39,289113,2314,N, ,        52.50,        33.75,pd20032026.csv,True,UGARSUGAR
2026-03-20,RPGLIFE,gainer_loser,gainer_loser,3.12,      1822.90,1879.7,,{},RPG LIFE SCIENCES LTD,N,      1825.00,      1901.20,      1825.00,      1879.70,                 17992282.40,9603,1649,N, ,      2725.00,      1764.20,pd20032026.csv,True,RPGLIFE
2026-03-20,ZFCVINDIA,gainer_loser,gainer_loser,3.1,     13386.00,13801.0,,{},ZF COM VE CTR SYS IND LTD,N,     13401.00,     13891.00,     13401.00,     13801.00,                528784262.00,38492,7209,N, ,     16665.00,     11700.00,pd20032026.csv,True,ZFCVINDIA
2026-03-20,PTC,gainer_loser,gainer_loser,3.09,       160.23,165.18,,{},PTC INDIA LIMITED,N,       162.00,       167.20,       161.26,       165.18,                193265644.07,1167570,12744,N, ,       207.00,       143.01,pd20032026.csv,True,PTC
2026-03-20,FILATEX,gainer_loser,gainer_loser,3.07,        39.47,40.68,,{},FILATEX INDIA LTD,N,        39.40,        40.86,        39.40,        40.68,                 26198941.50,650031,3045,N, ,        66.10,        34.00,pd20032026.csv,True,FILATEX
2026-03-20,ARMANFIN,gainer_loser,gainer_loser,3.06,      1466.70,1511.6,,{},ARMAN FIN SERV LTD,N,      1475.60,      1519.00,      1452.70,      1511.60,                 79013306.70,52835,4083,N, ,      1834.60,      1109.95,pd20032026.csv,True,ARMANFIN
2026-03-20,WHIRLPOOL,gainer_loser,gainer_loser,3.04,       811.70,836.35,,{},WHIRLPOOL OF INDIA LTD,N,       814.50,       854.80,       813.05,       836.35,               1000342467.55,1201228,53500,N, ,      1473.80,       756.85,pd20032026.csv,True,WHIRLPOOL
2026-03-20,STARCEMENT,gainer_loser,gainer_loser,3.02,       210.04,216.39,,{},STAR CEMENT LIMITED,N,       211.00,       216.75,       210.00,       216.39,                127685289.76,594496,8816,N, ,       308.95,       196.53,pd20032026.csv,True,STARCEMENT
2026-03-20,KRBL,gainer_loser,gainer_loser,3.01,       278.95,287.35,,{},KRBL LIMITED,N,       283.15,       292.50,       274.65,       287.35,                287016172.10,998821,34894,N, ,       495.00,       259.15,pd20032026.csv,True,KRBL
2026-03-20,PKTEA,gainer_loser,gainer_loser,3.0,       820.35,845.0,,{},THE P K TEA PROD CO LTD,N,       845.00,       845.00,       815.00,       845.00,                   124059.65,147,8,N, ,      1013.90,       565.00,pd20032026.csv,True,PKTEA
2026-03-20,NKIND,gainer_loser,gainer_loser,3.0,        63.00,64.89,,{},NK INDUSTRIES LTD,N,        67.99,        67.99,        62.40,        64.89,                    16611.86,252,16,N, ,        87.78,        53.00,pd20032026.csv,True,NKIND
2026-03-20,WABAG,gainer_loser,gainer_loser,3.0,      1200.90,1236.9,,{},VA TECH WABAG LTD,N,      1225.00,      1247.40,      1213.00,      1236.90,                481866223.20,389764,21555,N, ,      1680.00,      1033.00,pd20032026.csv,True,WABAG
2026-03-20,NLCINDIA,gainer_loser,gainer_loser,2.98,       258.65,266.35,,{},NLC INDIA LIMITED,N,       262.00,       273.80,       261.05,       266.35,               1131183783.15,4195734,56063,N, ,       292.20,       212.85,pd20032026.csv,True,NLCINDIA
2026-03-20,MOTISONS,gainer_loser,gainer_loser,2.92,        12.68,13.05,,{},MOTISONS JEWELLERS LTD,N,        12.70,        13.24,        12.70,        13.05,                 29295262.52,2241678,2438,N, ,        24.02,        10.62,pd20032026.csv,True,MOTISONS
2026-03-20,MAXIND,gainer_loser,gainer_loser,2.89,       141.08,145.16,,{},MAX INDIA LIMITED,N,       143.00,       147.00,       143.00,       145.16,                  5028175.65,34602,780,N, ,       241.57,       138.00,pd20032026.csv,True,MAXIND
2026-03-20,UNIMECH,gainer_loser,gainer_loser,2.88,       773.60,795.85,,{},UNIMECH AEROSPACE N MFG L,N,       781.90,       814.80,       780.00,       795.85,                 62806998.25,78855,5058,N, ,      1397.00,       762.50,pd20032026.csv,True,UNIMECH
2026-03-20,RAMAPHO,gainer_loser,gainer_loser,2.86,       112.61,115.83,,{},RAMA PHOSPHATES LIMITED,N,       114.99,       116.72,       113.42,       115.83,                  7962970.68,69109,1025,N, ,       217.19,        80.85,pd20032026.csv,True,RAMAPHO
2026-03-20,GANDHAR,gainer_loser,gainer_loser,2.86,       128.70,132.38,,{},GANDHAR OIL REFINE IND L,N,       130.99,       132.95,       130.08,       132.38,                 27710519.24,210490,2128,N, ,       184.42,       120.56,pd20032026.csv,True,GANDHAR
2026-03-20,IGCL,gainer_loser,gainer_loser,2.86,        57.01,58.64,,{},INDOGULF CROPSCIENCES LTD,N,        57.57,        59.59,        56.40,        58.64,                 30423626.74,527384,1492,N, ,       122.00,        56.25,pd20032026.csv,True,IGCL
2026-03-20,AKSHARCHEM,gainer_loser,gainer_loser,2.82,       178.98,184.03,,{},AKSHARCHEM INDIA LIMITED,N,       181.97,       187.73,       180.22,       184.03,                   764874.80,4133,220,N, ,       330.80,       166.00,pd20032026.csv,True,AKSHARCHEM
2026-03-20,GABRIEL,gainer_loser,gainer_loser,2.82,       839.30,862.95,,{},GABRIEL INDIA LTD,N,       848.45,       873.00,       844.10,       862.95,                222054099.40,258017,13364,N, ,      1388.00,       465.00,pd20032026.csv,True,GABRIEL
2026-03-20,OSWALGREEN,gainer_loser,gainer_loser,2.81,        24.22,24.9,,{},OSWAL GREENTECH LIMITED,N,        24.22,        25.50,        23.39,        24.90,                 17209432.51,702692,3145,N, ,        50.90,        23.11,pd20032026.csv,True,OSWALGREEN
2026-03-20,DUCON,gainer_loser,gainer_loser,2.81,         2.85,2.93,,{},DUCON INFRATECHNOLOGIES L,N,         2.82,         2.96,         2.82,         2.93,                  1145536.44,393817,514,N, ,         7.18,         2.67,pd20032026.csv,True,DUCON
2026-03-20,NOCIL,gainer_loser,gainer_loser,2.81,       140.03,143.96,,{},NOCIL LIMITED,N,       140.65,       145.11,       140.65,       143.96,                 76176986.62,534028,6476,N, ,       211.00,       125.31,pd20032026.csv,True,NOCIL
2026-03-20,ELGIEQUIP,gainer_loser,gainer_loser,2.78,       467.05,480.05,,{},ELGI EQUIPMENTS LTD,N,       472.85,       486.00,       469.75,       480.05,                166947447.10,348295,19714,N, ,       608.40,       401.00,pd20032026.csv,True,ELGIEQUIP
2026-03-20,UFBL,gainer_loser,gainer_loser,2.78,       229.01,235.38,,{},UNITED FOODBRANDS LIMITED,N,       225.20,       242.00,       225.20,       235.38,                 17749578.88,76297,1482,N, ,       356.00,       172.34,pd20032026.csv,True,UFBL
2026-03-20,JMA,gainer_loser,gainer_loser,2.78,        78.39,80.57,,{},JULLUNDUR MOT AGENCY LTD,N,        79.90,        81.87,        79.79,        80.57,                   330765.47,4111,98,N, ,       111.99,        64.30,pd20032026.csv,True,JMA
2026-03-20,AARTECH,gainer_loser,gainer_loser,2.78,        45.37,46.63,,{},AARTECH SOLONICS LIMITED,N,        45.45,        47.73,        45.00,        46.63,                  2931980.46,63037,583,N, ,        76.79,        38.81,pd20032026.csv,True,AARTECH
2026-03-20,GRPLTD,gainer_loser,gainer_loser,2.78,      1798.00,1847.9,,{},GRP LIMITED,N,      1846.80,      1894.00,      1805.10,      1847.90,                  8625524.70,4682,853,N, ,      3224.95,      1500.00,pd20032026.csv,True,GRPLTD
2026-03-20,IGARASHI,gainer_loser,gainer_loser,2.77,       306.40,314.9,,{},IGARASHI MOTORS INDIA LTD,N,       309.70,       318.00,       308.15,       314.90,                 12830005.60,40938,1422,N, ,       665.00,       301.55,pd20032026.csv,True,IGARASHI
2026-03-20,MHLXMIRU,gainer_loser,gainer_loser,2.73,       162.60,167.04,,{},MAHALAXMI RUBTECH LIMITED,N,       161.79,       168.89,       161.79,       167.04,                    90046.76,539,38,N, ,       270.68,       160.00,pd20032026.csv,True,MHLXMIRU
2026-03-20,SANDUMA,gainer_loser,gainer_loser,2.73,       180.37,185.29,,{},SANDUR MANG & IRON ORES L,N,       183.00,       192.00,       182.04,       185.29,                297660055.09,1588764,23007,N, ,       557.75,       156.30,pd20032026.csv,True,SANDUMA
